A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,DELTA
0.025120329,0.021225285,0.037590339,0.034010713,0.018210477,0.036585403,0.034531519,0.034707566,0.028978697,0.020638461,0.020022296,0.028890674,0.019237419,0.023836652,0.024804911,0.033005777,0.024746229,0.034428825,0.029653545,0.035250379,0.021973486,0.017997753,0.022751027,0.032286917,0.020785167,0.020631126,0.020550437,0.035206367,0.02928678,0.000302297
0.021760762,0.025142335,0.026895472,0.03406206,0.026015236,0.020257025,0.039409494,0.022032168,0.019332778,0.029030044,0.020887861,0.032074194,0.032374941,0.024093387,0.028685285,0.025699818,0.039042729,0.020829179,0.039585541,0.024313446,0.030343063,0.027673014,0.019281431,0.031340664,0.032895747,0.030438422,0.031347999,0.030966563,0.026536042,0.000414206
0.025553112,0.024672876,0.038903358,0.024746229,0.025949218,0.033343201,0.032741706,0.021599385,0.019215413,0.030570457,0.02758499,0.022296239,0.023469887,0.024122729,0.02355791,0.027790379,0.026264636,0.034010713,0.031817458,0.02415207,0.018753289,0.024335452,0.028201155,0.019127389,0.019963613,0.026418677,0.037707704,0.035367743,0.039754253,0.000337009
0.035074331,0.034245443,0.03846324,0.025655806,0.023374528,0.023249828,0.018320506,0.021694744,0.03565382,0.030695157,0.018966013,0.036482709,0.031311323,0.03295443,0.019486819,0.033731972,0.032741706,0.033218501,0.023374528,0.03663675,0.028993368,0.024555511,0.03429679,0.02769502,0.031443358,0.034406819,0.038169828,0.036849474,0.038918029,0.000265375
0.03674678,0.033886013,0.032939759,0.027995767,0.034025384,0.036145285,0.031230634,0.031553387,0.018225147,0.026638736,0.025076318,0.026029907,0.021958815,0.020799838,0.022369592,0.018379189,0.023337851,0.023477222,0.030262375,0.03100324,0.023330516,0.026990831,0.022464951,0.033159818,0.022105521,0.023910005,0.031355334,0.03282973,0.02024969,0.000225868
0.035199032,0.03529439,0.029961627,0.031303987,0.02098322,0.032484971,0.03783974,0.020535767,0.024973623,0.019978284,0.033614607,0.030849199,0.02635266,0.032162217,0.02096855,0.024328117,0.032264912,0.038969376,0.026426013,0.024203417,0.029418815,0.028641273,0.038984046,0.018445206,0.022479621,0.024870929,0.020396396,0.031406681,0.027871067,0.000221665
0.026029907,0.026829454,0.018452542,0.030621804,0.034766249,0.030775846,0.021643397,0.039622217,0.01890733,0.032536318,0.035507114,0.030416416,0.021320644,0.034509513,0.024555511,0.036666092,0.032052188,0.02708619,0.032536318,0.026587389,0.023374528,0.035514449,0.025179012,0.018577242,0.021298638,0.036218638,0.022714351,0.036526721,0.018459877,0.000235851
0.034597537,0.030790516,0.039519523,0.037340939,0.018870654,0.030453092,0.023587252,0.032294253,0.019347448,0.036614744,0.023345187,0.030724499,0.022963751,0.033431224,0.037340939,0.036966839,0.020689808,0.028054449,0.033585266,0.039284794,0.02170208,0.031384676,0.034678225,0.021665403,0.022897733,0.023932011,0.02121795,0.032059523,0.023814646,0.000218736
0.035265049,0.028589926,0.027218225,0.029594862,0.025230359,0.036732109,0.034934961,0.035712503,0.027181549,0.039094076,0.033680624,0.026279307,0.025985895,0.033101136,0.023029769,0.027739031,0.031296652,0.019054036,0.032756377,0.026396672,0.023359857,0.019780231,0.033460565,0.026895472,0.021900133,0.023726622,0.025333053,0.037201568,0.037700369,0.000267602
0.019677537,0.037590339,0.029880939,0.031978835,0.036798127,0.022582316,0.020447743,0.037597675,0.032727035,0.039534194,0.03710621,0.033680624,0.025406406,0.035822532,0.03626265,0.023777969,0.024489494,0.039812935,0.025340388,0.031120605,0.018958677,0.032602335,0.025340388,0.036108609,0.030467763,0.023227822,0.03490562,0.026785442,0.034641549,0.000258559
0.029044715,0.029697557,0.036196632,0.025164341,0.0247609,0.03563915,0.028061785,0.01962619,0.021885462,0.037318933,0.035250379,0.024225423,0.024966288,0.019604184,0.029418815,0.02402737,0.020587114,0.03173677,0.020286367,0.038976711,0.03674678,0.030291716,0.028105796,0.022442945,0.038294528,0.027805049,0.027533643,0.026499366,0.033445895,0.000232309
0.024078717,0.026088589,0.025061647,0.019450142,0.028245167,0.018357183,0.039504853,0.027482296,0.028208491,0.037003515,0.034729572,0.036064597,0.039101411,0.024210752,0.036071932,0.030167016,0.020014961,0.033387212,0.021100585,0.029030044,0.034663555,0.018606583,0.039299464,0.039541529,0.025553112,0.01903203,0.023367193,0.027797714,0.039204105,0.000320837
0.018679936,0.034384813,0.020814508,0.036035256,0.037502316,0.02123262,0.039739582,0.030599798,0.034370143,0.02123262,0.023007763,0.031692758,0.023044439,0.020631126,0.027108196,0.021144597,0.03808914,0.028296514,0.018848648,0.032184223,0.019706878,0.033533918,0.03576385,0.029338127,0.03969557,0.034502178,0.03454619,0.027643673,0.035947232,0.000386225
0.038206505,0.034128078,0.028032443,0.023205816,0.020411067,0.022413604,0.026814784,0.037164892,0.02209085,0.028611932,0.034898284,0.032198894,0.033284518,0.024254764,0.029917616,0.026895472,0.039152758,0.026895472,0.036666092,0.03540442,0.02733559,0.021680074,0.03565382,0.033585266,0.035111008,0.025707153,0.02282438,0.027768373,0.027702355,0.000248323
0.023396534,0.023528569,0.030357734,0.024951617,0.032800388,0.021973486,0.028611932,0.027636337,0.029030044,0.025905206,0.031142611,0.036115944,0.034348137,0.035917891,0.023976023,0.036196632,0.029763574,0.022890398,0.034854272,0.032455629,0.02060912,0.027863732,0.033152483,0.0327197,0.026932148,0.02672676,0.038382552,0.030863869,0.027196219,0.000342769
0.036908156,0.029198756,0.027783043,0.029125403,0.019948943,0.019310772,0.022663004,0.027577655,0.033555924,0.021364656,0.025949218,0.028685285,0.036607409,0.039204105,0.039768923,0.018210477,0.038389887,0.021203279,0.024262099,0.022985757,0.032118206,0.022758363,0.030951893,0.037025521,0.022582316,0.028839326,0.02916208,0.030563122,0.019046701,0.000342473
0.02134265,0.035375079,0.036827468,0.026543378,0.027665678,0.025641136,0.032558324,0.034575531,0.026770772,0.021753427,0.018877989,0.019648196,0.031619405,0.025017635,0.02574383,0.037751716,0.025817183,0.036336003,0.021225285,0.024496829,0.039658894,0.022340251,0.025655806,0.022347586,0.039629553,0.018731283,0.031934823,0.033460565,0.035661155,0.000347717
0.022875728,0.035961903,0.033379877,0.027629002,0.024056711,0.023337851,0.038118481,0.03089321,0.030709828,0.019948943,0.033343201,0.031296652,0.036915492,0.039262788,0.037619681,0.03357793,0.020139661,0.037538992,0.020675138,0.022178874,0.021878127,0.034758914,0.018107783,0.021085914,0.026337989,0.021870791,0.039424164,0.018855983,0.032675688,0.000202816
0.022831716,0.02354324,0.028560585,0.022054174,0.020205678,0.033020447,0.020381726,0.029983633,0.024071381,0.033878678,0.037788392,0.034700231,0.032323594,0.02109325,0.021115256,0.023858658,0.039064735,0.035125679,0.029822257,0.028817321,0.022663004,0.029374803,0.037678363,0.029734233,0.035059661,0.038874017,0.036328668,0.018789965,0.032543653,0.000170545
0.033123142,0.034575531,0.029330792,0.039658894,0.029668215,0.032433623,0.019252089,0.031854135,0.030995905,0.034949631,0.038653958,0.021320644,0.039189435,0.021482021,0.030482434,0.027841726,0.025699818,0.02268501,0.023645934,0.024922276,0.039482847,0.022310909,0.026983496,0.03785441,0.029352797,0.033489907,0.037362945,0.036878815,0.037091539,0.000268017
0.020367055,0.020975885,0.01903203,0.029939621,0.026631401,0.020146996,0.029712227,0.022259562,0.034443496,0.019002689,0.019794902,0.023733958,0.039468176,0.024078717,0.027078854,0.036365344,0.035661155,0.037003515,0.02477557,0.018775295,0.025853859,0.021511362,0.019420801,0.022611657,0.038830005,0.027496967,0.027511637,0.030585128,0.036688097,0.000414128
0.027328255,0.0398056,0.027364931,0.023932011,0.038155157,0.03944617,0.032646347,0.029110733,0.02978558,0.036930162,0.027071519,0.024159405,0.01815913,0.019002689,0.019090713,0.031934823,0.03454619,0.031832129,0.030944558,0.028472561,0.038888687,0.021650732,0.032242906,0.017865718,0.033189159,0.035477773,0.032316259,0.034025384,0.025201018,0.000225576
0.032609671,0.023946681,0.02170208,0.018877989,0.029543515,0.028369867,0.031472699,0.035037655,0.037671028,0.036504715,0.030064322,0.022017497,0.026565383,0.029096062,0.033189159,0.021122591,0.033350536,0.034524184,0.019274095,0.030651146,0.019567507,0.027907743,0.030460428,0.024130064,0.030929887,0.030695157,0.021327979,0.039585541,0.029756239,0.000332386
0.027555649,0.024137399,0.027203555,0.033651283,0.029206091,0.039482847,0.033284518,0.038727311,0.030086327,0.030218363,0.034817596,0.036057262,0.027401608,0.029367468,0.021988156,0.035096337,0.030299051,0.021261962,0.026572719,0.022274233,0.019420801,0.03552912,0.038096475,0.032066858,0.030100998,0.039416829,0.036196632,0.026301313,0.038661293,0.00019238
0.03663675,0.035815197,0.020953879,0.017968412,0.030027645,0.020660467,0.027871067,0.02781972,0.020257025,0.038580605,0.018056435,0.028787979,0.021012561,0.03442149,0.029668215,0.022171539,0.025435747,0.029924951,0.028230497,0.038404558,0.039006052,0.036974174,0.026059248,0.038918029,0.034641549,0.020953879,0.02831852,0.025809848,0.028472561,0.000338842
0.025076318,0.022611657,0.026183948,0.025787842,0.028501903,0.030966563,0.035199032,0.020953879,0.026323319,0.025809848,0.032272247,0.034626878,0.025809848,0.029880939,0.025135,0.028707291,0.03015968,0.03601325,0.029433486,0.028846662,0.018122453,0.038785993,0.032837065,0.02831852,0.038881352,0.032793053,0.03382733,0.030717163,0.027629002,0.000317719
0.019714213,0.030651146,0.031267311,0.022002827,0.034751578,0.034912955,0.032756377,0.034406819,0.021526032,0.018327842,0.018731283,0.019354784,0.029125403,0.023653269,0.02549443,0.039240782,0.020337714,0.032198894,0.018012424,0.035697832,0.021687409,0.02708619,0.01901736,0.019802237,0.037084204,0.026807448,0.024064046,0.024445482,0.036600074,0.000273608
0.039578206,0.0252597,0.03737028,0.028560585,0.037326269,0.034091401,0.018291165,0.033864007,0.026301313,0.019347448,0.022802375,0.019442807,0.025582453,0.02819382,0.019384125,0.035507114,0.024584852,0.02170208,0.028135138,0.0248856,0.036812798,0.019699543,0.02942615,0.035345738,0.026110595,0.036064597,0.033174489,0.025824518,0.02574383,0.000172004
0.020036966,0.030805187,0.028179149,0.023022434,0.025267035,0.02989561,0.03039441,0.0252597,0.02452617,0.018474548,0.035690497,0.021907468,0.037062198,0.037252916,0.032272247,0.037920428,0.018217812,0.018694607,0.017997753,0.020909867,0.023858658,0.023191145,0.029206091,0.020880526,0.039042729,0.03529439,0.03944617,0.021291303,0.038646623,0.00024393
0.028626603,0.026814784,0.031964164,0.021012561,0.021115256,0.018181136,0.024995629,0.037560998,0.030093663,0.027673014,0.02096855,0.028487232,0.028729297,0.03723091,0.026631401,0.021460015,0.033636613,0.022721686,0.034069395,0.026594725,0.027423614,0.038177163,0.019398795,0.026822119,0.018951342,0.029609533,0.027504302,0.019934272,0.021327979,0.000226138
0.039534194,0.018863318,0.026741431,0.018349847,0.02989561,0.029448156,0.0330938,0.023601922,0.03100324,0.038565934,0.023887999,0.020953879,0.036431362,0.032690359,0.028531244,0.032587665,0.032587665,0.03123797,0.019956278,0.024093387,0.029000703,0.026946819,0.039512188,0.033819995,0.038375216,0.026125265,0.027555649,0.032763712,0.024144734,0.000300104
0.018115118,0.019508825,0.023748628,0.031318658,0.033401883,0.035954567,0.023095787,0.019831578,0.025105659,0.02989561,0.036548727,0.032147547,0.033482571,0.029448156,0.028406544,0.021269297,0.022963751,0.036269985,0.038419228,0.02256031,0.022222886,0.035661155,0.029330792,0.018342512,0.020029631,0.029096062,0.033189159,0.039497517,0.031267311,0.000330689
0.022479621,0.020102984,0.018760624,0.036732109,0.022215551,0.0327197,0.039336141,0.034663555,0.018144459,0.035939897,0.031428687,0.019127389,0.035265049,0.018085777,0.029272109,0.020381726,0.029851598,0.019970949,0.029924951,0.037260251,0.031883476,0.035162355,0.034964302,0.03062914,0.036900821,0.028934685,0.038433899,0.022318245,0.025802512,0.000180662
0.021504026,0.019714213,0.02123262,0.020110319,0.027599661,0.036115944,0.023697281,0.032147547,0.022831716,0.027027507,0.018606583,0.037289592,0.035859209,0.019545501,0.037847075,0.019956278,0.032374941,0.02416674,0.026543378,0.029814921,0.020469749,0.036453368,0.022208215,0.030702493,0.024907606,0.034054725,0.038918029,0.038074469,0.033174489,0.000330129
0.019318107,0.024504164,0.032653682,0.03003498,0.028751303,0.01903203,0.033394548,0.035998579,0.03674678,0.035470438,0.031120605,0.02146735,0.036834803,0.025861195,0.02390267,0.028457891,0.038852011,0.029206091,0.038287193,0.029954292,0.037333604,0.019090713,0.028325855,0.03651205,0.026271971,0.02355791,0.027673014,0.021870791,0.028113132,0.000202465
0.024819582,0.020675138,0.023910005,0.020308373,0.019384125,0.034282119,0.019442807,0.037091539,0.028237832,0.038037793,0.034890949,0.022347586,0.027386937,0.029741568,0.020792502,0.034817596,0.03492029,0.028472561,0.034428825,0.030350398,0.036937498,0.019472148,0.029829592,0.033966701,0.035705167,0.027592325,0.034260113,0.01889266,0.035668491,0.000157238
0.023147134,0.024086052,0.035008314,0.027042178,0.024078717,0.037377616,0.020293702,0.028589926,0.03737028,0.039123417,0.026433348,0.026448019,0.023799975,0.036152621,0.0319715,0.027915079,0.030599798,0.036233309,0.039519523,0.018320506,0.025061647,0.030115669,0.034098737,0.021922139,0.031010575,0.022817045,0.037891087,0.028465226,0.029448156,0.000247252
0.025399071,0.029110733,0.030731834,0.022296239,0.030005639,0.027174213,0.023051775,0.026088589,0.032895747,0.030621804,0.030966563,0.036159956,0.021166603,0.034069395,0.01840853,0.021621391,0.024973623,0.037091539,0.035551126,0.03467089,0.038896023,0.025905206,0.035360408,0.038323869,0.034113407,0.026756101,0.035397085,0.019376789,0.032617006,0.000190761
0.039702906,0.02048442,0.034076731,0.023235157,0.028355197,0.033489907,0.022310909,0.035895885,0.033974036,0.03772971,0.037568333,0.018694607,0.026741431,0.029484833,0.028817321,0.035690497,0.028215826,0.029998304,0.023550575,0.034993643,0.027636337,0.021643397,0.02465087,0.029690221,0.025318382,0.030812522,0.031142611,0.020572443,0.034450831,0.000137383
0.035976573,0.03588855,0.034766249,0.030885875,0.020271696,0.03356326,0.021482021,0.037267586,0.03723091,0.018995354,0.020909867,0.024548176,0.025531106,0.021144597,0.024951617,0.033856672,0.028179149,0.037737045,0.039468176,0.020345049,0.033057124,0.030944558,0.018489218,0.033291854,0.034069395,0.032169553,0.018701942,0.028472561,0.034846937,0.000258804
0.022362257,0.025296377,0.023081116,0.03710621,0.037861745,0.027548314,0.018591912,0.03015968,0.026558048,0.035727173,0.022296239,0.029323456,0.029396809,0.020865855,0.024342788,0.036768786,0.037568333,0.025325718,0.018863318,0.022538304,0.03540442,0.022589651,0.022222886,0.029946957,0.020227684,0.018247153,0.036702768,0.025956554,0.018643259,0.000198688
0.035683161,0.038323869,0.03712088,0.032367606,0.035881214,0.02330851,0.023785305,0.029374803,0.038609946,0.036673427,0.027430949,0.020469749,0.022208215,0.032301588,0.03418676,0.025978559,0.038492581,0.036930162,0.020080978,0.028670615,0.026470025,0.02916208,0.03808914,0.030321057,0.024137399,0.02354324,0.02452617,0.032631677,0.024247429,0.000262816
0.026572719,0.033372542,0.028457891,0.022061509,0.037516986,0.038741981,0.024034705,0.032697694,0.038991382,0.024621529,0.038455905,0.029440821,0.020154331,0.033504577,0.022479621,0.029528845,0.027430949,0.023513899,0.025076318,0.035411755,0.035976573,0.018628589,0.037516986,0.033482571,0.021709415,0.022039503,0.035727173,0.025545777,0.029528845,0.000163181
0.032741706,0.039292129,0.024423476,0.018980683,0.031193958,0.019560172,0.022773033,0.022039503,0.01951616,0.017880388,0.034619543,0.018093112,0.023425875,0.034993643,0.018760624,0.032015511,0.037935098,0.0179244,0.035206367,0.035815197,0.030108333,0.033343201,0.029763574,0.035499779,0.022905069,0.032749041,0.02269968,0.026954154,0.036233309,0.00034975
0.025985895,0.03418676,0.03282973,0.024504164,0.028164479,0.022486957,0.036680762,0.036629415,0.021562709,0.029492168,0.018247153,0.025112994,0.031120605,0.033115806,0.018731283,0.033658619,0.019281431,0.023873328,0.038001116,0.01962619,0.039314135,0.038287193,0.021041903,0.030724499,0.022127527,0.027452955,0.023865993,0.035184361,0.034604872,0.000361029
0.03320383,0.034113407,0.036049926,0.022406268,0.032639012,0.018885324,0.023000428,0.0394315,0.018694607,0.028296514,0.024606858,0.034252778,0.018503889,0.018078441,0.027540978,0.020447743,0.029528845,0.037025521,0.020447743,0.031098599,0.028369867,0.038243181,0.035316396,0.03112794,0.017902394,0.019252089,0.023301175,0.019325442,0.028912679,0.000196167
0.035096337,0.028296514,0.027827055,0.035800526,0.029118068,0.027562984,0.022604321,0.020154331,0.018379189,0.018503889,0.023572581,0.039849612,0.032103535,0.029514174,0.037025521,0.022707016,0.020616455,0.023161804,0.023037104,0.038507252,0.027753702,0.022751027,0.028340526,0.03357793,0.039174764,0.026587389,0.031091264,0.028898009,0.029257439,0.000349318
0.023235157,0.030277045,0.027144872,0.039028058,0.033541254,0.018511224,0.023616593,0.024548176,0.021115256,0.029367468,0.038778658,0.033306524,0.021636062,0.027372266,0.017895059,0.039856947,0.025905206,0.02647736,0.02429144,0.03015968,0.024203417,0.025208353,0.026205954,0.027753702,0.0323456,0.023396534,0.025237694,0.038741981,0.018093112,0.000332132
0.021056573,0.021548038,0.021298638,0.024423476,0.028861332,0.023469887,0.019860919,0.035221037,0.039783594,0.038690634,0.03662208,0.038404558,0.039130752,0.038830005,0.031868805,0.020286367,0.028259838,0.023726622,0.038536593,0.027262237,0.034472837,0.036203968,0.019259425,0.03050444,0.024474823,0.033533918,0.031414017,0.019662866,0.031978835,0.000183512
0.02722556,0.018745954,0.026624066,0.033548589,0.026169277,0.038250516,0.036827468,0.018489218,0.024518835,0.028201155,0.038646623,0.035008314,0.021687409,0.021636062,0.035536455,0.018276494,0.036255315,0.025413741,0.027504302,0.029924951,0.019442807,0.026829454,0.031179287,0.019325442,0.019934272,0.028377203,0.01989026,0.022831716,0.026279307,0.000211271
